Accuracy,Recall,Precision,Fscore,AUC,dataset,WL,n,id
0.9786738958545126,0.2882447665056361,0.262848751835536,0.2749615975422427,0.7755244415694781,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,5,1
0.976798825256975,0.2737520128824477,0.2278820375335121,0.2487198244330651,0.7749258345704693,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,5,2
0.9761662713204564,0.31561996779388085,0.23728813559322035,0.2709053213545266,0.8111898000378114,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,5,3
0.9676945668135096,0.3993558776167472,0.1900383141762452,0.2575285565939772,0.8115084372446307,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,5,4
0.7285877682836575,0.3222591362126246,0.008086702792830346,0.015777488614183474,0.5326872101424923,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,2,0
0.7999058063647985,0.31893687707641194,0.010892998978781343,0.02106649111257406,0.5991485960814625,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,2,1
0.7932898248446927,0.2790697674418605,0.009247027741083224,0.017900905700586042,0.5359928159746894,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,2,2
0.7672520128282758,0.2624584717607973,0.0077186126038104545,0.014996203492786638,0.5067738439306358,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,2,3
0.841373432909462,0.26578073089701,0.011540680900173107,0.022120835061523573,0.5966291087151692,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,2,4
0.8666606583601829,0.19601328903654489,0.01028770706190061,0.01954937044400265,0.5445628661535487,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,3,0
0.9301984994254556,0.08637873754152824,0.009126009126009126,0.016507936507936506,0.5176074006446156,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,3,1
0.03147601559155533,0.9800664451827242,0.00681686886192952,0.013539563062236092,0.4590528283065342,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,3,2
0.8380460987314963,0.25249169435215946,0.010796988208552351,0.020708446866485014,0.550257516157219,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,3,3
0.6213865669287789,0.38870431893687707,0.006990500089621796,0.013734006338772156,0.4791802983898476,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,3,4
0.8133315139523777,0.34219269102990035,0.012695673610255146,0.024483004516282388,0.591733037040869,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,5,0
0.8786018057355984,0.23588039867109634,0.01370921027225333,0.025912408759124088,0.5803161661722964,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,5,1
0.8532214414045621,0.18604651162790686,0.008938547486033519,0.017057569296375266,0.5384529623033518,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,5,2
0.9047099224488868,0.15946843853820594,0.01204516938519448,0.022398506766215586,0.5765673082701962,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,5,3
0.8716426735803143,0.22259136212624586,0.01223297425597955,0.023191415714780204,0.5467107200104682,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,5,4
0.5011051820759561,0.5614617940199336,0.00755071039227951,0.014901027200987524,0.5034864379419797,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,2,0
0.3496170934827748,0.717607973421927,0.0073818393082943174,0.014613354982748124,0.5037392591141081,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,2,1
0.6556297305141887,0.4684385382059801,0.009152872444011684,0.017954921685979883,0.5666696637295451,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,2,2
0.7346446672173971,0.3853820598006645,0.00981719702098849,0.019146653462078073,0.5601739406677138,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,2,3
0.6734019513719887,0.4318936877076412,0.00891204497155001,0.017463729177861362,0.5555895919673138,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,2,4
0.7562831501913481,0.2558139534883721,0.0071674578795494735,0.013944223107569723,0.4934741659207266,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,3,0
0.5406082850301009,0.4916943521594685,0.007211772731702562,0.014215050665129902,0.5088083807583542,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,3,1
0.3923416064275004,0.627906976744186,0.006941128943405928,0.013730475844533236,0.4848525883184812,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,3,2
0.3496408029899514,0.6644518272425249,0.00685894578003361,0.013577732518669382,0.4700647848765722,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,3,3
0.829554864266052,0.18604651162790686,0.007540056550424128,0.014492753623188403,0.50976432934785,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,3,4
0.7010861010546199,0.4385382059800664,0.009957754978877487,0.019473334808585967,0.5890358679129338,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,5,0
0.1251377302062018,0.920265780730897,0.007073725069588091,0.01403953370501774,0.4936057981958862,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,5,1
0.7922916057655551,0.29900332225913623,0.009872751206669592,0.019114367633004142,0.5534244391008163,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,5,2
0.11553596725956244,0.903654485049834,0.006872852233676976,0.013641948993153949,0.465072503773927,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,5,3
0.8152279013289558,0.22259136212624586,0.008322981366459627,0.016045982517063826,0.5319461879765358,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,5,4
0.7311446715885376,0.3089700996677741,0.007837518961739424,0.015287252404043728,0.4964189751421279,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,2,0
0.7501963512330857,0.28903654485049834,0.007905497501135847,0.015390058376083498,0.5192576865241118,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,2,1
0.029172183201310507,0.9833887043189368,0.006796161087385774,0.013499030897275112,0.4624257535655627,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,2,2
0.7265668828400242,0.3122923588039867,0.007786613651424784,0.015194374848460356,0.50305381081032,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,2,3
0.7004914390862375,0.3488372093023256,0.00792094146047073,0.01549015268864793,0.5308240826933432,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,2,4
0.7551641710265199,0.3554817275747508,0.009935004642525534,0.019329780507632552,0.5766652990813945,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,3,0
0.7629217030488905,0.3621262458471761,0.010450623202301057,0.02031497530519057,0.5615210082746829,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,3,1
0.8113160743279813,0.2857142857142857,0.010439427045399371,0.02014287387281884,0.5883595863691955,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,3,2
0.6927205484394732,0.3853820598006645,0.008556465294681714,0.016741232501082406,0.5346629309637976,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,3,3
0.7477674544470503,0.4019933554817276,0.010875426927916591,0.021177911962894896,0.5750624408658919,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,3,4
0.8123718853915183,0.2724252491694352,0.010122207134921615,0.01951916210426089,0.5459978796360105,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,5,0
0.8649387327472328,0.2159468438538206,0.011286681715575621,0.02145214521452145,0.5484395743881668,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,5,1
0.8386325331389787,0.3122923588039867,0.013482501434308665,0.0258490306613502,0.5782348407879403,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,5,2
0.7689381861249032,0.32558139534883723,0.009760956175298804,0.01895367952809206,0.5321855329919265,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,5,3
0.8084316494328794,0.3156146179401993,0.01144578313253012,0.022090454598302518,0.5873847485410593,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,5,4
0.9562214048622948,0.3089700996677741,0.05062602068590093,0.08699719363891488,0.7787662503721761,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,2,0
0.9263927514129362,0.4418604651162791,0.04096088697259008,0.07497181510710259,0.7754385525341462,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,2,1
0.93291917107742,0.4119601328903654,0.04220558202859088,0.07656684161778328,0.7920117397942009,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,2,2
0.933950838790706,0.4053156146179402,0.04224376731301939,0.07651301348385074,0.8034735225616481,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,2,3
0.9402978379833141,0.3621262458471761,0.04226444358278403,0.07569444444444445,0.7869588482314879,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,2,4
0.9786174575278266,0.3654485049833887,0.12672811059907835,0.1881950384944397,0.8691087857667036,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,3,0
0.9813212563651932,0.4152823920265781,0.16066838046272494,0.2316960148285449,0.8616266370403443,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,3,1
0.970100491190122,0.39867109634551495,0.0947867298578199,0.15315890236119975,0.8456971502401084,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,3,2
0.9809156865395882,0.3455149501661129,0.13793103448275862,0.19715639810426536,0.8508691452257815,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,3,3
0.9769275832544724,0.3621262458471761,0.11583421891604676,0.17552334943639292,0.8447171512485208,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,3,4
0.9707073004321128,0.3455149501661129,0.08702928870292886,0.1390374331550802,0.7973311233121956,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,5,0
0.9794177848533092,0.4053156146179402,0.14386792452830188,0.2123585726718885,0.8430930385475331,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,5,1
0.967159426881965,0.3920265780730897,0.08556925308194344,0.14047619047619048,0.8362881474188681,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,5,2
0.9704798726404368,0.32558139534883723,0.08214585079631181,0.13119143239625167,0.8162663418837375,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,5,3
0.9748464862406186,0.3289036544850498,0.09870388833499502,0.151840490797546,0.8358297381943554,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,5,4
0.9826758224496208,0.31893687707641194,0.14479638009049775,0.1991701244813278,0.8526302112634351,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,2,0
0.9787487096629416,0.34219269102990035,0.12089201877934272,0.17866435385949694,0.8588638100437296,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,2,1
0.9821821282707242,0.34219269102990035,0.1473533619456366,0.20600000000000002,0.8632073442936385,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,2,2
0.9754723755666262,0.4352159468438537,0.12428842504743833,0.19335793357933576,0.860759278940438,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,2,3
0.9772227458372604,0.4318936877076412,0.13347022587268995,0.20392156862745087,0.8507482157522117,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,2,4
0.9260311661367072,0.3122923588039867,0.029681086201452482,0.05420991926182238,0.7463262189625397,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,3,0
0.9291883724601404,0.3156146179401993,0.031363486299108616,0.05705705705705705,0.7458283176086372,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,3,1
0.9069751708274136,0.3621262458471761,0.02696684809500248,0.05019571724614322,0.7494658526646492,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,3,2
0.9254222763457592,0.31893687707641194,0.0300187617260788,0.054872820805944564,0.7391484962783185,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,3,3
0.941005344699276,0.3588039867109635,0.04267088107467404,0.07627118644067796,0.8070596611117656,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,3,4
0.9657897733743308,0.3056478405315615,0.0664259927797834,0.10913404507710556,0.8183924879944874,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,5,0
0.9304179478419314,0.4119601328903654,0.041305796135909394,0.07508325764456555,0.7731154309047207,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,5,1
0.9150666211137684,0.4817275747508306,0.03899946207638515,0.07215725304802191,0.7659112471317667,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,5,2
0.9394601981551076,0.3488372093023256,0.04090377873003506,0.07322175732217573,0.7543597603438497,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,5,3
0.9575219223323084,0.3122923588039867,0.053652968036529684,0.0915733073550901,0.7931343584254669,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,5,4
0.9393364294007324,0.4019933554817276,0.045522949586155007,0.08178438661710039,0.8009896802881008,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,2,0
0.9494730731445924,0.31893687707641194,0.04456824512534819,0.07820773930753565,0.7863616434440104,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,2,1
0.950209877645798,0.3687707641196013,0.05160390516039052,0.09053833605220228,0.7948165005761136,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,2,2
0.9383986782173795,0.4119601328903654,0.04582409460458242,0.0824742268041237,0.7827724057205259,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,2,3
0.9493391086898276,0.3388704318936877,0.046961325966850834,0.08249090173877881,0.7980989182923796,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,2,4
0.9761425182400072,0.4186046511627907,0.12389380530973453,0.1911987860394537,0.8710374549702924,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,3,0
0.9807976366322008,0.4418604651162791,0.16160388821385174,0.2366548042704627,0.8741696504318054,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,3,1
0.9763887023857482,0.39867109634551495,0.12072434607645875,0.18532818532818526,0.8617746392776352,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,3,2
0.9743744684660488,0.4119601328903654,0.11355311355311355,0.1780330222541278,0.8737924799611577,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,3,3
0.9795443355266102,0.4418604651162791,0.15130830489192265,0.2254237288135593,0.8713450826470068,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,3,4
0.9756240161906904,0.3488372093023256,0.10574018126888217,0.16228748068006182,0.8445440116784904,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,5,0
0.974409714414212,0.3388704318936877,0.09798270893371758,0.15201192250372578,0.8384763700943574,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,5,1
0.9773330335057342,0.3621262458471761,0.11783783783783786,0.17781402936378465,0.8795785050608622,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,5,2
0.977985158533843,0.3588039867109635,0.12080536912751676,0.18075313807531385,0.8499652008605726,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,5,3
0.9788621542612996,0.34219269102990035,0.12189349112426034,0.17975567190226874,0.8296990741315314,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,5,4
0.9792416606671466,0.17412935323383086,0.8333333333333334,0.28806584362139914,0.5756866717684173,UCR_Anomaly_FullData/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.txt,83,2,0
0.976841852651788,0.1890547263681592,0.5588235294117647,0.28252788104089216,0.6386339542910066,UCR_Anomaly_FullData/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.txt,83,2,1
0.9782817374610032,0.17412935323383086,0.7,0.27888446215139445,0.6194693567695764,UCR_Anomaly_FullData/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.txt,83,2,2
