Accuracy,Recall,Precision,Fscore,AUC,dataset,WL
0.7748333333333334,0.7333333333333333,0.0121189864120455,0.0238439306358381,0.7504605232585158,UCR_Anomaly_FullData/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212.txt,71
0.7861666666666667,0.6444444444444445,0.0112446684761535,0.0221036585365853,0.7097662530786746,UCR_Anomaly_FullData/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212.txt,56
0.98975,0.9065420560747663,0.6531986531986532,0.7592954990215264,0.9939893838880598,UCR_Anomaly_FullData/020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.txt,250
0.8505833333333334,0.3317757009345794,0.041255084253341,0.0733850129198966,0.6529473825273451,UCR_Anomaly_FullData/020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.txt,71
0.79425,0.6682242990654206,0.0562770562770562,0.1038112522686025,0.7675755014265302,UCR_Anomaly_FullData/020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.txt,100
0.9824166666666668,1.0,0.178988326848249,0.3036303630363036,0.9902970444675604,UCR_Anomaly_FullData/021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993.txt,250
0.5465833333333333,1.0,0.0083834517951521,0.0166275076811856,0.5500541932480305,UCR_Anomaly_FullData/021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993.txt,71
0.4858333333333333,1.0,0.0074002574002574,0.0146917917598211,0.5070460315266493,UCR_Anomaly_FullData/021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993.txt,56
0.9825833333333334,1.0,0.3628048780487805,0.5324384787472035,0.9912047977174204,UCR_Anomaly_FullData/022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4_4000_6527_6645.txt,200
0.7724166666666666,0.6050420168067226,0.0261248185776487,0.0500869565217391,0.6878230123797688,UCR_Anomaly_FullData/022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4_4000_6527_6645.txt,67
